"","titulo","duracion","voto_promedio","numero_votos","ano","genero"
"38427","Batman vs Dracula",83,6.5,58,2005,"animacion"
"38428","Batman vs Dracula",83,6.5,58,2005,"terror"
"38429","Batman vs Dracula",83,6.5,58,2005,"accion"
"38430","Batman vs Dracula",83,6.5,58,2005,"suspenso"
"38431","Batman vs Dracula",83,6.5,58,2005,"ciencia ficcion"
"38432","Baffled!",90,3,1,1973,"suspenso"
"38433","Dying Room Only",74,6.8,5,1973,"drama"
"38434","Dying Room Only",74,6.8,5,1973,"suspenso"
"38435","Go for It",107,6.8,90,1983,"adventura"
"38436","Go for It",107,6.8,90,1983,"accion"
"38437","Go for It",107,6.8,90,1983,"comedia"
"38438","Tenchi: The Samurai Astronomer",141,0,0,2012,"drama"
"38439","The Green Prince",99,7.4,19,2014,"documental"
"38440","Castles in the Sky",90,5.8,7,2014,"drama"
"38441","Cowspiracy: The Sustainability Secret",85,7.9,119,2014,"documental"
"38442","McConkey",100,4.5,2,2013,"documental"
"38443","McConkey",100,4.5,2,2013,"adventura"
"38444","Manny",106,6.4,40,2014,"documental"
"38445","Manny",106,6.4,40,2014,"drama"
"38446","Chocolate Strawberry Vanilla",85,6.1,9,2013,"terror"
"38447","Chocolate Strawberry Vanilla",85,6.1,9,2013,"comedia"
"38448","Chocolate Strawberry Vanilla",85,6.1,9,2013,"drama"
"38449","Mayday at 40,000 Feet!",100,8,2,1976,"adventura"
"38450","Mahoney's Last Stand",109,5.3,2,1972,"comedia"
"38451","Mahoney's Last Stand",109,5.3,2,1972,"drama"
"38452","The Party Animal",78,5.7,5,1984,"comedia"
"38453","Bleak Night",117,7.9,14,2010,"drama"
"38454","To Encourage the Others",105,0,0,1972,"drama"
"38455","Wanderers",4,7.4,24,2014,"ciencia ficcion"
"38456","Clouds of Sils Maria",124,6.7,267,2014,"drama"
"38457","Dying of the Light",94,4.5,118,2014,"suspenso"
"38458","Dying of the Light",94,4.5,118,2014,"drama"
"38459","Survival Quest",96,5.8,4,1988,"accion"
"38460","Survival Quest",96,5.8,4,1988,"adventura"
"38461","Survival Quest",96,5.8,4,1988,"suspenso"
"38462","All Cheerleaders Die",89,5.1,124,2013,"terror"
"38463","All Cheerleaders Die",89,5.1,124,2013,"suspenso"
"38464","All Cheerleaders Die",89,5.1,124,2013,"comedia"
"38465","Cherry Tree Lane",77,5.1,18,2010,"suspenso"
"38466","WolfCop",79,5.2,60,2014,"terror"
"38467","WolfCop",79,5.2,60,2014,"comedia"
"38468","It's a Wonderful Afterlife",99,4.3,9,2010,"comedia"
"38469","It's a Wonderful Afterlife",99,4.3,9,2010,"romance"
"38470","The Borderlands",89,5.1,82,2013,"terror"
"38471","Slasher House",85,5.6,5,2012,"terror"
"38472","The Kick",94,5.1,10,2011,"comedia"
"38473","The Kick",94,5.1,10,2011,"accion"
"38474","Norwegian Ninja",77,3.8,10,2010,"drama"
"38475","Norwegian Ninja",77,3.8,10,2010,"accion"
"38476","Norwegian Ninja",77,3.8,10,2010,"comedia"
"38477","Norwegian Ninja",77,3.8,10,2010,"suspenso"
"38478","Borrowed Time",88,5.4,5,2013,"drama"
"38479","Hellbenders",87,5.5,23,2013,"terror"
"38480","Hellbenders",87,5.5,23,2013,"comedia"
"38481","Hellbenders",87,5.5,23,2013,"suspenso"
"38482","Saving General Yang",102,6.1,44,2013,"accion"
"38483","Saving General Yang",102,6.1,44,2013,"adventura"
"38484","Legacy of Rage",87,7.1,4,1986,"accion"
"38485","Legacy of Rage",87,7.1,4,1986,"suspenso"
"38486","Shadowzone",88,4.4,7,1990,"terror"
"38487","Shadowzone",88,4.4,7,1990,"ciencia ficcion"
"38488","In Your Hands",85,6.1,8,2010,"drama"
"38489","Cleopatra Jones and the Casino of Gold",94,6.7,3,1975,"accion"
"38490","Cleopatra Jones and the Casino of Gold",94,6.7,3,1975,"adventura"
"38491","Cleopatra Jones and the Casino of Gold",94,6.7,3,1975,"drama"
"38492","Omega Doom",84,4.3,20,1996,"ciencia ficcion"
"38493","A Justified Life: Sam Peckinpah and the High Country",23,0,0,2006,"documental"
"38494","Float",34,0,0,2007,"comedia"
"38495","Home Alone: The Holiday Heist",87,5.3,54,2012,"comedia"
"38496","The Pokrovsky Gates",140,6.5,11,1982,"comedia"
"38497","The Pokrovsky Gates",140,6.5,11,1982,"drama"
"38498","The Pokrovsky Gates",140,6.5,11,1982,"romance"
"38499","Game of Werewolves",104,6.4,26,2011,"comedia"
"38500","Game of Werewolves",104,6.4,26,2011,"terror"
"38501","By the Gun",105,4.6,21,2014,"drama"
"38502","By the Gun",105,4.6,21,2014,"suspenso"
"38503","The Protector 2",104,5.5,57,2013,"accion"
"38504","Blood",92,6,49,2012,"drama"
"38505","Blood",92,6,49,2012,"suspenso"
"38506","Exit Humanity",114,5.4,32,2011,"drama"
"38507","Exit Humanity",114,5.4,32,2011,"terror"
"38508","Omen IV: The Awakening",97,4.6,37,1991,"fantasia"
"38509","Omen IV: The Awakening",97,4.6,37,1991,"terror"
"38510","Omen IV: The Awakening",97,4.6,37,1991,"misterio"
"38511","Ninjas vs. Zombies",86,3.6,5,2008,"terror"
"38512","Ninjas vs. Zombies",86,3.6,5,2008,"accion"
"38513","Ninjas vs. Zombies",86,3.6,5,2008,"comedia"
"38514","Hard to Be a God",170,6.7,41,2013,"drama"
"38515","Hard to Be a God",170,6.7,41,2013,"ciencia ficcion"
"38516","Mortuary",94,4,25,2005,"terror"
"38517","Mortuary",94,4,25,2005,"misterio"
"38518","Mortuary",94,4,25,2005,"suspenso"
"38519","Spontaneous Combustion",97,4.6,17,1990,"drama"
"38520","Spontaneous Combustion",97,4.6,17,1990,"terror"
"38521","Spontaneous Combustion",97,4.6,17,1990,"ciencia ficcion"
"38522","Spontaneous Combustion",97,4.6,17,1990,"suspenso"
"38523","Night Terrors",98,4.6,5,1993,"terror"
"38524","Trance",100,6,1,2001,"suspenso"
"38525","Tell",89,5.4,21,2014,"drama"
"38526","Tell",89,5.4,21,2014,"accion"
"38527","Kill the Messenger",112,6.6,359,2014,"suspenso"
"38528","Kill the Messenger",112,6.6,359,2014,"drama"
"38529","Kill the Messenger",112,6.6,359,2014,"misterio"
"38530","Dead Souls",93,3.9,21,2012,"terror"
"38531","Village People",85,4.3,2,2013,"comedia"
"38532","A Gorgeous Girl Like Me",98,7.2,8,1972,"comedia"
"38533","A Gorgeous Girl Like Me",98,7.2,8,1972,"drama"
"38534","Touch the Top of the World",89,6,1,2006,"drama"
"38535","H6: Diary of a Serial Killer",92,5,4,2005,"terror"
"38536","H6: Diary of a Serial Killer",92,5,4,2005,"suspenso"
"38537","Grant Morrison:  Talking with Gods",80,5.8,6,2010,"accion"
"38538","Grant Morrison:  Talking with Gods",80,5.8,6,2010,"documental"
"38539","The Universe of Keith Haring",90,5.8,4,2009,"documental"
"38540","The Kingdom of Dreams and Madness",118,7.7,49,2013,"animacion"
"38541","The Kingdom of Dreams and Madness",118,7.7,49,2013,"documental"
"38542","Mei and the Kittenbus",13,7.3,17,2002,"adventura"
"38543","Mei and the Kittenbus",13,7.3,17,2002,"animacion"
"38544","Mei and the Kittenbus",13,7.3,17,2002,"fantasia"
"38545","The Bloodstained Shadow",109,7.3,3,1978,"terror"
"38546","The Bloodstained Shadow",109,7.3,3,1978,"misterio"
"38547","The Bloodstained Shadow",109,7.3,3,1978,"suspenso"
"38548","Colt 38 Special Squad",110,0,0,1976,"accion"
"38549","Colt 38 Special Squad",110,0,0,1976,"drama"
"38550","Colt 38 Special Squad",110,0,0,1976,"suspenso"
"38551","Six Swedish Girls at a Pump",85,3.7,3,1980,"comedia"
"38552","A Cinderella Story: Once Upon a Song",88,6.1,282,2011,"comedia"
"38553","A Cinderella Story: Once Upon a Song",88,6.1,282,2011,"romance"
"38554","Baba Yaga",91,5.7,13,1973,"terror"
"38555","Baba Yaga",91,5.7,13,1973,"misterio"
"38556","Baba Yaga",91,5.7,13,1973,"suspenso"
"38557","Play Motel",87,2,2,1979,"romance"
"38558","Play Motel",87,2,2,1979,"terror"
"38559","Play Motel",87,2,2,1979,"suspenso"
"38560","The Mad Dog Killer",91,6.2,7,1977,"accion"
"38561","The Mad Dog Killer",91,6.2,7,1977,"suspenso"
"38562","Bring It On: In It To Win It",90,5.9,114,2007,"comedia"
"38563","Independents",77,0,0,2007,"documental"
"38564","Between Miracles",122,5.7,6,1971,"comedia"
"38565","The Night Evelyn Came out of the Grave",103,6.4,12,1971,"misterio"
"38566","The Night Evelyn Came out of the Grave",103,6.4,12,1971,"terror"
"38567","Stunt Squad",92,8.3,3,1977,"accion"
"38568","Stunt Squad",92,8.3,3,1977,"suspenso"
"38569","Tifosi",0,5.1,66,1999,"comedia"
"38570","The Cyclone",91,6.6,129,1996,"romance"
"38571","The Cyclone",91,6.6,129,1996,"drama"
"38572","The Cyclone",91,6.6,129,1996,"comedia"
"38573","Il tifoso l'arbitro e il calciatore",0,4.8,6,1982,"comedia"
"38574","Death Steps in the Dark",91,5,5,1977,"comedia"
"38575","Death Steps in the Dark",91,5,5,1977,"drama"
"38576","Death Steps in the Dark",91,5,5,1977,"terror"
"38577","Death Steps in the Dark",91,5,5,1977,"suspenso"
"38578","Black Emmanuelle, White Emmanuelle",94,4,4,1976,"drama"
"38579","Il... Belpaese",0,6,1,1977,"comedia"
"38580","Savage Three",84,0,0,1975,"accion"
"38581","L'arma",83,0,0,1978,"drama"
"38582","A Man Called Magnum",88,6,2,1977,"accion"
"38583","A Man Called Magnum",88,6,2,1977,"suspenso"
"38584","Viuuulentemente mia",0,3.4,5,1982,"comedia"
"38585","Gangsters",90,0,0,1977,"drama"
"38586","Gangsters",90,0,0,1977,"accion"
"38587","Gangsters",90,0,0,1977,"romance"
"38588","Gente Di Rispetto",113,0,0,1975,"drama"
"38589","Gente Di Rispetto",113,0,0,1975,"misterio"
"38590","Jarhead 2: Field of Fire",103,5.5,74,2014,"guerra"
"38591","Jarhead 2: Field of Fire",103,5.5,74,2014,"accion"
"38592","The Mule",103,6.2,56,2014,"comedia"
"38593","Chantilly Lace",102,0,0,1993,"drama"
"38594","Shy People",118,6,4,1987,"drama"
"38595","Jingle All the Way 2",93,4,11,2014,"comedia"
"38596","The Face of Love",92,5.9,43,2013,"drama"
"38597","The Face of Love",92,5.9,43,2013,"romance"
"38598","The Hobbit: The Battle of the Five Armies",144,7.1,4884,2014,"accion"
"38599","The Hobbit: The Battle of the Five Armies",144,7.1,4884,2014,"adventura"
"38600","The Hobbit: The Battle of the Five Armies",144,7.1,4884,2014,"fantasia"
"38601","Selma",127,7.4,835,2014,"drama"
"38602","Unbroken",137,7.3,1437,2014,"drama"
"38603","Unbroken",137,7.3,1437,2014,"guerra"
"38604","Black Sea",115,6.2,410,2014,"adventura"
"38605","The Frame",127,6.5,25,2014,"drama"
"38606","The Frame",127,6.5,25,2014,"ciencia ficcion"
"38607","The Red Queen Kills Seven Times",100,7.5,13,1972,"terror"
"38608","The Red Queen Kills Seven Times",100,7.5,13,1972,"misterio"
"38609","The Red Queen Kills Seven Times",100,7.5,13,1972,"suspenso"
"38610","White Mischief",107,5.8,16,1987,"suspenso"
"38611","White Mischief",107,5.8,16,1987,"drama"
"38612","White Mischief",107,5.8,16,1987,"romance"
"38613","Beyond Justice",113,2.3,2,1992,"adventura"
"38614","Beyond Justice",113,2.3,2,1992,"drama"
"38615","Beyond Justice",113,2.3,2,1992,"accion"
"38616","Beyond Justice",113,2.3,2,1992,"suspenso"
"38617","Zorro",124,7,17,1975,"western"
"38618","Zorro",124,7,17,1975,"comedia"
"38619","Zorro",124,7,17,1975,"accion"
"38620","Zorro",124,7,17,1975,"adventura"
"38621","Man Without a Memory",92,5.9,6,1974,"drama"
"38622","Man Without a Memory",92,5.9,6,1974,"terror"
"38623","Man Without a Memory",92,5.9,6,1974,"accion"
"38624","Man Without a Memory",92,5.9,6,1974,"suspenso"
"38625","Three Tough Guys",92,4,1,1974,"accion"
"38626","The Bloodstained Butterfly",95,6.3,10,1971,"suspenso"
"38627","The Good Lie",110,7.3,210,2014,"drama"
"38628","Action Jackson",144,3.6,8,2014,"accion"
"38629","Action Jackson",144,3.6,8,2014,"comedia"
"38630","Action Jackson",144,3.6,8,2014,"drama"
"38631","Action Jackson",144,3.6,8,2014,"romance"
"38632","Action Jackson",144,3.6,8,2014,"suspenso"
"38633","The Improv: 50 Years Behind the Brick Wall",60,7.5,4,2013,"comedia"
"38634","The Improv: 50 Years Behind the Brick Wall",60,7.5,4,2013,"documental"
"38635","I Am Santa Claus",89,6.3,17,2014,"drama"
"38636","I Am Santa Claus",89,6.3,17,2014,"documental"
"38637","I Am Santa Claus",89,6.3,17,2014,"comedia"
"38638","Lap Dance",100,4.4,29,2014,"drama"
"38639","Fat Pizza",96,5.7,10,2003,"comedia"
"38640","Good Copy Bad Copy",59,7.2,8,2007,"documental"
"38641","Comin' at Ya!",91,4.6,4,1981,"western"
"38642","When the Road Bends: Tales of a Gypsy Caravan",110,8,1,2006,"musical"
"38643","When the Road Bends: Tales of a Gypsy Caravan",110,8,1,2006,"documental"
"38644","Holy Flying Circus",89,5.9,11,2011,"comedia"
"38645","Holy Flying Circus",89,5.9,11,2011,"drama"
"38646","House of the Dead 2",95,4,29,2005,"terror"
"38647","Prey",142,5.1,11,2011,"adventura"
"38648","Prey",142,5.1,11,2011,"drama"
"38649","Prey",142,5.1,11,2011,"terror"
"38650","Prey",142,5.1,11,2011,"misterio"
"38651","Prey",142,5.1,11,2011,"suspenso"
"38652","Silent Madness",93,5,1,1984,"terror"
"38653","Wodehouse In Exile",82,7,2,2013,"drama"
"38654","Zombie Reanimation",86,2,1,2009,"terror"
"38655","Made in Jamaica",0,6,1,2006,"documental"
"38656","Made in Jamaica",0,6,1,2006,"musical"
"38657","Playing It Cool",94,5.6,258,2014,"comedia"
"38658","Playing It Cool",94,5.6,258,2014,"romance"
"38659","Dogging: A Love Story",108,2,1,2009,"drama"
"38660","Dogging: A Love Story",108,2,1,2009,"comedia"
"38661","Dogging: A Love Story",108,2,1,2009,"romance"
"38662","Blood Dolls",84,4.9,9,1999,"comedia"
"38663","Blood Dolls",84,4.9,9,1999,"terror"
"38664","Cheerleader Massacre",85,3.6,9,2003,"terror"
"38665","Cheerleader Massacre",85,3.6,9,2003,"suspenso"
"38666","Flower and Snake 5: Rope Magic",0,0,0,1987,"suspenso"
"38667","Flower and Snake 5: Rope Magic",0,0,0,1987,"drama"
"38668","McLibel",85,7.8,4,2005,"documental"
"38669","Bag Boy",94,3.8,4,2007,"drama"
"38670","Bag Boy",94,3.8,4,2007,"comedia"
"38671","School of the Holy Beast",91,7,18,1974,"drama"
"38672","The Appointments Of Dennis Jennings",29,7,1,1988,"comedia"
"38673","The Atrocity Exhibition",105,5.5,2,2000,"drama"
"38674","The Atrocity Exhibition",105,5.5,2,2000,"terror"
"38675","The Beales of Grey Gardens",90,6.5,10,2006,"documental"
"38676","The Beales of Grey Gardens",90,6.5,10,2006,"drama"
"38677","Virgin Witch",88,5.7,9,1972,"terror"
"38678","The Dust Bowl",240,6.5,2,2012,"documental"
"38679","Paris by Night",100,6.1,20,2012,"drama"
"38680","A Smoky Mountain Christmas",94,4,2,1986,"musical"
"38681","A Smoky Mountain Christmas",94,4,2,1986,"fantasia"
"38682","Closer to the Moon",112,6.4,13,2013,"comedia"
"38683","Closer to the Moon",112,6.4,13,2013,"drama"
"38684","Marvellous",90,7.3,38,2015,"drama"
"38685","Free the Nipple",90,5,14,2014,"drama"
"38686","Free the Nipple",90,5,14,2014,"comedia"
"38687","Bachelor Night",88,3.8,9,2014,"comedia"
"38688","Khumba",85,5.8,74,2013,"animacion"
"38689","Khumba",85,5.8,74,2013,"adventura"
"38690","A Girl Walks Home Alone at Night",99,6.9,258,2014,"terror"
"38691","A Girl Walks Home Alone at Night",99,6.9,258,2014,"romance"
"38692","1981",102,6.9,12,2009,"comedia"
"38693","1981",102,6.9,12,2009,"drama"
"38694","1981",102,6.9,12,2009,"romance"
"38695","1987",0,6.8,6,2014,"comedia"
"38696","1987",0,6.8,6,2014,"drama"
"38697","Crimi Clowns: De Movie",102,6,4,2013,"drama"
"38698","Crimi Clowns: De Movie",102,6,4,2013,"comedia"
"38699","Dave Chappelle: For What it's Worth",58,8.2,23,2004,"comedia"
"38700","Bill Hicks: Relentless",61,8.7,16,1992,"comedia"
"38701","Ellen DeGeneres: The Beginning",66,4.7,3,2000,"comedia"
"38702","Scooby-Doo! Abracadabra-Doo",75,6.6,25,2010,"animacion"
"38703","Scooby-Doo! Abracadabra-Doo",75,6.6,25,2010,"comedia"
"38704","Scooby-Doo! Abracadabra-Doo",75,6.6,25,2010,"misterio"
"38705","Mommy",138,8.2,734,2014,"drama"
"38706","A Most Violent Year",125,6.5,550,2014,"drama"
"38707","A Most Violent Year",125,6.5,550,2014,"suspenso"
"38708","Wild",115,7,961,2014,"drama"
"38709","Zebra Lounge",93,4.1,13,2001,"suspenso"
"38710","Rapid Fire",90,5.5,4,2006,"accion"
"38711","Rapid Fire",90,5.5,4,2006,"suspenso"
"38712","Jack the Ripper",182,6.6,15,1988,"terror"
"38713","Jack the Ripper",182,6.6,15,1988,"misterio"
"38714","Jack the Ripper",182,6.6,15,1988,"suspenso"
"38715","Brutal",91,2.4,4,2007,"terror"
"38716","Brutal",91,2.4,4,2007,"misterio"
"38717","The Curse of King Tut's Tomb",170,3.7,12,2006,"accion"
"38718","The Curse of King Tut's Tomb",170,3.7,12,2006,"adventura"
"38719","The Curse of King Tut's Tomb",170,3.7,12,2006,"fantasia"
"38720","The Curse of King Tut's Tomb",170,3.7,12,2006,"suspenso"
"38721","Titanic",173,6.3,45,1996,"accion"
"38722","Titanic",173,6.3,45,1996,"drama"
"38723","Titanic",173,6.3,45,1996,"romance"
"38724","Butterfly Girl",77,0,0,2014,"documental"
"38725","Mr. Jones",90,4.6,36,2013,"terror"
"38726","Mr. Jones",90,4.6,36,2013,"suspenso"
"38727","Mr. Jones",90,4.6,36,2013,"drama"
"38728","Top Five",102,6.3,212,2014,"drama"
"38729","Top Five",102,6.3,212,2014,"comedia"
"38730","Bill Burr: I'm Sorry You Feel That Way",80,7.6,24,2014,"comedia"
"38731","The Aggression Scale",85,6.1,28,2012,"accion"
"38732","The Aggression Scale",85,6.1,28,2012,"suspenso"
"38733","Synchromy",7,6.8,4,1971,"animacion"
"38734","Straight on Till Morning",96,6.5,3,1972,"suspenso"
"38735","Straight on Till Morning",96,6.5,3,1972,"misterio"
"38736","Amour fou",96,6.2,10,2014,"drama"
"38737","Amour fou",96,6.2,10,2014,"comedia"
"38738","Amour fou",96,6.2,10,2014,"romance"
"38739","Redirected",99,5.7,162,2014,"accion"
"38740","Redirected",99,5.7,162,2014,"comedia"
"38741","Redirected",99,5.7,162,2014,"suspenso"
"38742","Don't Blink",92,4.7,53,2014,"terror"
"38743","Big Eyes",105,6.8,1236,2014,"drama"
"38744","Into the Woods",125,5.6,1688,2014,"fantasia"
"38745","Into the Woods",125,5.6,1688,2014,"comedia"
"38746","Into the Woods",125,5.6,1688,2014,"musical"
"38747","The Cop in Blue Jeans",95,6.8,7,1976,"drama"
"38748","The Cop in Blue Jeans",95,6.8,7,1976,"accion"
"38749","The Cop in Blue Jeans",95,6.8,7,1976,"suspenso"
"38750","Squadra antifurto",101,7.2,3,1976,"comedia"
"38751","Squadra antifurto",101,7.2,3,1976,"accion"
"38752","Little Italy",0,7.2,3,1978,"comedia"
"38753","Assassination on the Tiber",98,6.5,5,1979,"comedia"
"38754","Assassination on the Tiber",98,6.5,5,1979,"accion"
"38755","Delitto al ristorante cinese",0,5.8,7,1981,"comedia"
"38756","Delitto al ristorante cinese",0,5.8,7,1981,"suspenso"
"38757","The Haunted House",95,5.3,28,1982,"comedia"
"38758","Delitto sull'autostrada",0,6.9,7,1982,"comedia"
"38759","Thieves and Robbers",101,6.1,17,1983,"accion"
"38760","Thieves and Robbers",101,6.1,17,1983,"comedia"
"38761","Aladdin",95,5.4,46,1986,"accion"
"38762","Aladdin",95,5.4,46,1986,"adventura"
"38763","Aladdin",95,5.4,46,1986,"comedia"
"38764","Aladdin",95,5.4,46,1986,"fantasia"
"38765","Rimini, Rimini: A Year Later",110,3.7,3,1988,"comedia"
"38766","Scooby-Doo! and the Witch's Ghost",70,7.2,46,1999,"animacion"
"38767","Scooby-Doo! and the Witch's Ghost",70,7.2,46,1999,"comedia"
"38768","Men, Women & Children",116,6.4,323,2014,"drama"
"38769","Men, Women & Children",116,6.4,323,2014,"comedia"
"38770","Loins of Punjab Presents",88,4,2,2008,"comedia"
"38771","Killers",137,6.8,39,2014,"suspenso"
"38772","Killers",137,6.8,39,2014,"accion"
"38773","Killers",137,6.8,39,2014,"drama"
"38774","Galician Caress (of Clay)",23,6.7,6,1995,"documental"
"38775","Momo",75,7.3,11,2001,"animacion"
"38776","Ascension",282,6.3,41,2014,"drama"
"38777","Ascension",282,6.3,41,2014,"ciencia ficcion"
"38778","The Interview",112,6.1,2340,2014,"accion"
"38779","The Interview",112,6.1,2340,2014,"comedia"
"38780","Kingsman: The Secret Service",130,7.6,6069,2015,"comedia"
"38781","Kingsman: The Secret Service",130,7.6,6069,2015,"accion"
"38782","Kingsman: The Secret Service",130,7.6,6069,2015,"adventura"
"38783","Holidaze",88,4.9,16,2013,"romance"
"38784","Holidaze",88,4.9,16,2013,"drama"
"38785","Madonna's Pig",100,2,1,2011,"fantasia"
"38786","Madonna's Pig",100,2,1,2011,"romance"
"38787","Night Watch",99,6.2,9,1973,"terror"
"38788","Night Watch",99,6.2,9,1973,"misterio"
"38789","Night Watch",99,6.2,9,1973,"suspenso"
"38790","Bill Burr: You People Are All The Same",68,7.9,22,2012,"comedia"
"38791","Night at the Museum: Secret of the Tomb",97,6.1,1893,2014,"adventura"
"38792","Night at the Museum: Secret of the Tomb",97,6.1,1893,2014,"comedia"
"38793","Night at the Museum: Secret of the Tomb",97,6.1,1893,2014,"fantasia"
"38794","The Nativity",98,0,0,1978,"drama"
"38795","Teenage",80,7.3,9,2013,"documental"
"38796","Beyond The Mind's Eye",45,6,4,1992,"animacion"
"38797","Paradox",82,4,5,2010,"ciencia ficcion"
"38798","Paradox",82,4,5,2010,"suspenso"
"38799","Special ID",98,5.1,45,2013,"drama"
"38800","Special ID",98,5.1,45,2013,"accion"
"38801","Katt Williams: The Pimp Chronicles Pt. 1",46,6.4,10,2006,"comedia"
"38802","Summer in February",101,5.6,37,2013,"drama"
"38803","Summer in February",101,5.6,37,2013,"romance"
"38804","Sorority Wars",95,6,70,2009,"comedia"
"38805","Sorority Wars",95,6,70,2009,"drama"
"38806","Bad Karma",36,0,0,1991,"terror"
"38807","Fear Island",95,5.1,29,2009,"terror"
"38808","Fear Island",95,5.1,29,2009,"suspenso"
"38809","Fear Island",95,5.1,29,2009,"misterio"
"38810","Walking on Sunshine",97,6.3,89,2014,"comedia"
"38811","Walking on Sunshine",97,6.3,89,2014,"romance"
